Country,Name,Source,Location,Capacity,Status,Start,Owner,Capital,HQ,Link,Latitude,Longitude
BRASIL,Canudos,Eólica,Canudos (BA),99,Planificado,Indeterminado,Voltalia Energia,Privado,Paris (Francia),https://www.bahiadevalor.com.br/2020/10/voltalia-energia-do-brasil-vai-implantar-parque-eolico-em-canudos/,-10.10808644,-38.75524695
BRASIL,Delfina,Eólica,Campo Formoso (BA),209.4,Operativo,2017,Enel Green Power,Privado,Roma (Italia),https://www.enelgreenpower.com/our-projects,-10.03694564,-40.95861817
BRASIL,Complexo Sento Sé I,Eólica,Sento Sé (BA),90,Operativo,2013,Chesf. Bennand,Mixto,Recife (Brasil),https://www.chesf.gov.br/SistemaChesf/Pages/FontesRenovaveis/Eolica.aspx,-9.86384384,-41.10417464
BRASIL,Complexo Sento Sé II,Eólica,Sento Sé (BA),98.7,Operativo,2015,Chesf. Brennand,Mixto,Recife (Brasil),https://www.brennandenergia.com.br/site/eolica.php?c=10,-9.84970469,-41.05651947
BRASIL,Baraúnas I. II. IV. XV. XX,Eólica,Sento Sé (BA),180,En construcción,Indeterminado,Brennand,Privado,Boa Viagem (Brasil),https://canalsolar.com.br/brennand-investe-na-construcao-de-parques-de-energia-renovaveis-na-ba/,-9.84970469,-41.05651947
BRASIL,Pateiro 1-46,Solar,Juazeiro (BA),2072.9,Planificado,Indeterminado,Kroma Energia,Privado,Recife (Brasil),https://megawhat.energy/news/134314/aneel-registra-dro-para-25-gw-em-projetos-de-geracao-solar-e-eolica,-9.69777778,-40.50666667
BRASIL,Futura III,Solar,Juazeiro (BA),1620,En construcción,Indeterminado,Focus Energia,Privado,São Paulo (Brasil),https://www.focEUAenergia.com.br/geracao-de-energia/ https://www.arandanet.com.br/revista/fotovolt/noticia/1670-FocEUA-vai-implantar-megacomplexo-solar-em-Juazeiro.html,-9.68698611,-40.67313888
BRASIL,Complexo Futura,Solar,Juazeiro (BA),3000,Planificado,Indeterminado,Focus Energia,Privado,São Paulo (Brasil),http://infosolar.com.br/mercado/projetos/focEUA-energia-avanca-na-estruturacao-de-complexo-solar-na-bahia,-9.67490214,-40.72177173
BRASIL,Juazeiro Solar,Solar,Juazeiro (BA),156.1,Operativo,2018,Atlas Renewable Energy,Privado,Miami (US),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-juazeiro-bahia-brasil/ https://www.canalenergia.com.br/noticias/53109234/atlas-opera-complexo-solar-de-156-mw-na-bahia,-9.53190291,-40.48784622
BRASIL,Casa Nova,Eólica,Casa Nova (BA),88.1,Operativo,2017,Chesf,Estatal,Recife (Brasil),https://www.chesf.gov.br/_layouts/15/chesf_noticias_farm/noticia.aspx?idnoticia=234,-9.27055058,-41.05009439
BRASIL,Complexo Oitis,Eólica,Dom Inocêncio (PI). Casa Nova (BA),566.5,En construcción,Indeterminado,Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-oitis.aspx,-9.03966164,-41.75274866
BRASIL,Complexo Serra das Vacas,Eólica,Paranatama (PE),142,Operativo,2017,PEC Energia / Companhia Hidro Elétrica do São Francisco (Chesf),Mixto,São Paulo (Brasil),https://www.pecenergia.com.br/serra-das-vacas.html,-8.91557238,-36.77560354
BRASIL,Dourado 10 a 20,Solar,Petrolândia (PE),400,Planificado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.8637725,-38.23419806
BRASIL,ClEUAter Berço das Gerais,Solar,Matias Cardoso (MG),5700,Planificado,Indeterminado,Aurora Energia,Privado,Belo Horizonte (Brasil),https://www.auroraenergia.com.br/projetos/berco-das-gerais,-8.84710944,-38.22829444
BRASIL,Complexo Caetés,Eólica,Caetés. Paranatama (CE),181.9,Operativo,2015,Cubico Sustainable Investments,Privado,Londres (Reino Unido),http://www.ventosdesaotome.com.br/,-8.80988311,-36.74873861
BRASIL,Surubim,Solar,Petrolândia (PE),600,Planificado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.80164722,-38.24759444
BRASIL,Ventos de Santa Brígida,Eólica,Paranatama. Caetés (PE),182,Operativo,2016,Cubico Sustainable Investments,Privado,Londres (Reino Unido),https://casadosventos.com.br/en/projetos/,-8.79690443,-36.73376938
BRASIL,Dourado 1 a 10,Solar,Petrolândia (PE),400,Planificado,Indeterminado,Quinturaré Energia,Privado,Recife (Brasil),http://www.quinturare.com.br/complexo-piracema-1/,-8.74498611,-38.32016666
BRASIL,Lagoa dos Ventos,Eólica,Lagoa do Barro do Piauí. Queimada Nova. Dom Inocêncio (PI),653.55,Operativo,2021,Enel Green Power,Privado,Roma (Italia),https://www.canalenergia.com.br/noticias/53166950/eolicas-no-piaui-recebem-autorizacao-para-operacao-comercial,-8.71592499,-41.42087958
BRASIL,Complexo Ventos de São Clemente,Eólica,Caetés. Venturosa. Pedras. Capoeiras (PE),233,Operativo,2016,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-sao-clemente/,-8.714265,-36.733158
BRASIL,Complexo Lagoa do Barro,Eólica,Lagoa do Barro do Piauí (PI),195,Operativo,2018,CGN Energy International Holdings co.,Estatal,Shenzhen (China),http://atlanticenergias.com.br/parques-eolicos/complexo-eolico-lagoa-do-barro/,-8.68413507,-41.62373545
BRASIL,ETESA - São João do Piauí,Solar,São João do Piauí (PI),180,Operativo,2020,Celeos Redes SL,Privado,Madrid (España),https://celeoredesbrasil.com.br/gallery/projetos-sjp/,-8.26861222,-42.15543889
BRASIL,Complexo Nova Olinda,Solar,Ribeira do Piauí (PI),292,Operativo,2017,CGN Energy International Holdings co.,Privado,Shenzhen (China),http://www.cgnei.com/encgninde/qqxm/qqxmfb.shtml,-8.21653122,-42.53818101
BRASIL,Complexo Solar Salgueiro,Solar,Terra Nova (PE),90,En construcción,Indeterminado,Canadian Solar,Privado,Guelph (Canada),https://pontoon-e.com/tag/complexo-solar-salgueiro/,-8.08333333,-39.35547222
BRASIL,Complexo Ventos do Piauí I,Eólica,Curral Novo do Piauí (PI),205.9,Operativo,2017,Votorantim Energia/CPP Investments,Privado,São Paulo (Brasil),https://www.venergia.com.br/noticias/noticias/,-8.00310577,-40.61146999
BRASIL,Complexo Boqueirão,Solar,São José do Belmonte (PE),131.2,Planificado,Indeterminado,Motrice Soluções em Energia,Privado,Recife (Brasil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/aneel-aprova-complexo-solar-boqueirao-como-producao-independente-em-pernambuco.html,-7.9971497,-38.68525548
BRASIL,Complexo Ventos do Araripe III,Eólica,Curral Novo do Piauí. Simões (PI). Arapina (PE),357.9,Operativo,2017,Votorantim Energia/CPP Investments,Privado,São Paulo (Brasil),https://www.venergia.com.br/noticias/noticias/,-7.74295701,-40.67521794
BRASIL,Raios do Parnaíba,Solar,Ribeiro Gonçalves (PI),300,Planificado,Indeterminado,Raios Do Parnaiba Spe,Privado,Ribeiro Gonçalves (Brasil),https://www.abragel.org.br/diario-oficial-da-uniao-03-de-fevereiro-de-2020/,-7.62427778,-45.22469444
BRASIL,Ventos do Araripe I,Eólica,Simões. Marcolândia. Caldeirão Grande do Piauí (PI),210,Operativo,2015,Cubico Sustainable Investments,Privado,Londres (Reino Unido),https://www.cubicoinvest.com/news/cubico-announces-investment-of-r2-billion-in-the-acquisition-of-Eólica-farms-in-brazil/,-7.56968194,-40.70317552
Perú,Central Eólica Cupisnique,Eólica,La Libertad,80,Operativo,2014,ENERGIA EOLICA S.A.,Privado,Londres (Reino Unido),https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.7.2.pdf,-7.563628,-79.477407
BRASIL,Complexo Chapada do Piauí II,Eólica,Marcolândia. Caldeirão Grande do Piauí (PI),172.4,Operativo,2016,Chesf. ContourGlobal. SalEUA FIP,Mixto,Recife (Brasil),https://eletrobras.com/pt/Paginas/chapada-piaui.aspx,-7.45133388,-40.68637239
BRASIL,Complexo Chapada do Piauí I,Eólica,Marcolândia. Caldeirão Grande do Piauí (PI),205.1,Operativo,2015,Chesf. ContourGlobal. SalEUA FIP,Mixto,Recife (Brasil),https://eletrobras.com/pt/Paginas/Chapada-Piaui-1.aspx,-7.43867581,-40.70826931
BRASIL,Milagres I - V,Solar,Milagres. Abaiara (CE),163.7,Planificado,Indeterminado,LightSource BP,Privado,Londres (Reino Unido),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/ https://canalenergia.com.br/noticias/53119042/mme-aprova-1627-mw-solares-como-producao-independente-no-ceara,-7.38904661,-38.99026794
BRASIL,Complexo Chapada do Piauí III,Eólica,Marcolândia. Caldeirão Grande do Piauí (PI),59.2,Operativo,2016,ContourGlobal,Privado,Londres (Reino Unido),https://www.canalbioenergia.com.br/contourglobal-e-chesf-inauguram-complexo-eolico-de-437-mw-no-piaui/,-7.3723455,-40.70717538
BRASIL,Complexo Aratinga,Solar,Milagres (CE),180,Planificado,Indeterminado,Elera Renováveis,Privado,Rio de Janeiro (Brasil),https://www.sindistal.org.br/noticias/elera-vai-construir-maior-EUAina-solar-fv-do-pais/,-7.34504661,-38.96567843
BRASIL,Complexo Salitre,Eólica,Salitre (CE),660,Planificado,Indeterminado,CTG,Estatal,Beijing (China),https://grupoenergia.com.br/portfolio/,-7.28207638,-40.45628468
BRASIL,Serra do Seridó,Eólica,Junco do Seridó. Santa Luzia (PB),242,Planificado,Indeterminado,EDF Renewables / PEC Energia,Privado,Paris (Francia),https://opetroleo.com.br/edf-renovaveis-construira-parque-eolico-no-brasil/,-7.02674981,-36.74294326
BRASIL,Complexo Chafariz,Eólica,Santa Luzia. Areia de Baraúnas. São Mamed. São josé do Sabugi. Junco do Seridó (PB),471,En construcción,Indeterminado,Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-chafariz.aspx,-6.99685254,-36.89395118
BRASIL,Complexo Coremas,Solar,Coremas (PB),93,Operativo,2019,Rio Alto Energia / Nordic Power Partners,Privado,São Paulo (Brasil),https://www.portalsolar.com.br/blog-solar/energia-renovavel/desenvolvida-pela-weg-terceira-EUAina-do-complexo-solar-coremas-e-inaugurada.html,-6.9472175,-37.99384389
BRASIL,Complexo Santa Luzia,Eólica,São José do Sabugí. Santa Luzia e Junco do Seridó (PB),94.5,Operativo,2017,Grupo Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/complexo-santa-luzia.aspx,-6.84091341,-36.79106777
BRASIL,Complexo Picuí,Eólica,Picuí (PB),660,Planificado,Indeterminado,CTG,Estatal,Beijing (China),https://grupoenergia.com.br/portfolio/,-6.508410698,-36.34575427
Perú,Central Eólica Duna,Eólica,Cajamarca,18.4,En construcción,2021,GR TARUCA S.A.C,Privado,Madrid (España),https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/3.5.2.pdf,-6.453916,-78.985035
Perú,Central Eólica Huambos,Eólica,Cajamarca,18.4,En construcción,2021,GR PAINO S.A.C.,Privado,Madrid (España),https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/3.5.1.pdf,-6.452215,-78.972341
BRASIL,Complexo Bom Lugar,Solar,Icó (CE),265,Planificado,Indeterminado,LightSource BP,Privado,Londres (Reino Unido),https://www.sedet.ce.gov.br/2021/01/21/milagres-e-ico-terao-parques-de-energia-solar-com-potencia-de-quase-500-mw/,-6.35533888,-38.95775556
BRASIL,Complexo Calangos,Eólica,Bodó. Lagoa Nova e Santana dos Matos (RN),234,Operativo,2016,Grupo Neoenergia,Privado,Rio de Janeiro (Brasil),https://www.neoenergia.com/pt-br/sobre-nos/linhas-de-negocios/renovaveis/renovaveis-eolica/Paginas/calango.aspx,-6.03027778,-36.488
BRASIL,Complexo Echo 2,Eólica,Lagoa Nova. Santana dos Matos. Bodó. Cerro Corá. Tenente Laurentino Cruz (RN),132,Operativo,2016,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-2/,-6.02493709,-36.51203738
BRASIL,Santa Rosa e Mundo Novo,Eólica,São Tomé. Lajes. Cerro Corá (RN),155.4,En construcción,Indeterminado,EDP Renováveis,Privado,Madrid (España),https://mossorohoje.com.br/noticias/30695-empresa-portuguesa-vai-investir-mais-de-r-1-bilhao-em-instalacao-de-parque-eolico-no-rn,-5.91373216,-36.15622061
BRASIL,Ventos de Santa Léia,Eólica,São Tomé. Lajes. Caiçara do Rio do Vento (RN),504,Planificado,Indeterminado,Casa dos Ventos,Privado,São Paulo (Brasil),http://www.anacebrasil.org.br/noticias/conta-covid-aneel-libera-r-5026-milhoes-para-33-concessionarias/,-5.86945397,-36.13757046
BRASIL,Complexo Ventos de São Ricardo,Eólica,Lajes (RN),632.4,Planificado,Indeterminado,Casa dos Ventos,Privado,São Paulo (Brasil),https://canalenergia.com.br/noticias/53155652/aneel-outorga-6324-mw-eolicos-como-producao-independente-no-rn,-5.80942547,-36.23400574
BRASIL,Complexo JerEUAalém,Eólica,Lajes. Pedra Preta (RN),180.6,En construcción,Indeterminado,EDP Renováveis,Privado,Madrid (España),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.67592083,-36.10175167
BRASIL,Complexo Echo 5,Eólica,Sobradinho (BA). Jardim de Angicos (RN),53,Operativo,2018,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-5/,-5.53873532,-35.9957913
BRASIL,Complexo do Riachão,Eólica,Ceará-Mirim (RN),145.8,Operativo,2015,Queiroz Galvão,Privado,Rio de Janeiro (Brasil),https://construtoraqueirozgalvao.com.br/bauman_portfolio/complexo-do-riachao/,-5.52300494,-35.42852864
BRASIL,Conjunto Santo Agostinho,Eólica,Pedro Avelino. Lajes (RN),434,Planificado,Indeterminado,Engie,Privado,La Défence (Francia),https://www.engie.com.br/imprensa/press-release/engie-inicia-implantacao-de-conjunto-eolico-no-rio-grande-do-norte/,-5.51854552,-36.22985297
BRASIL,Complexo Echo 4,Eólica,Pedra Preta. Jardim de Angicos. João Câmara e Cerro Corá (RN),85,Operativo,2017,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-4/,-5.49281996,-36.00362986
BRASIL,Complexo Monte Verde,Eólica,Pedro Avelino. Lajes (RN),319.2,Planificado,Indeterminado,EDP Renováveis,Privado,Madrid (España),https://fullenergy.grupomidia.com/edp-renovaveis-consegue-financiamento-para-iniciar-as-obras-do-complexo-eolico-de-jerEUAalem/,-5.49238364,-36.25531276
BRASIL,Modelo,Eólica,João Câmara (RN),56.5,Operativo,2014,Enel Green Power,Privado,Roma (Italia),https://www.enelgreenpower.com/our-projects,-5.433116,-35.890719
BRASIL,Complexo Echo 1,Eólica,Sobradinho. João Câmara (RN),88,Operativo,2012,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-1/,-5.41830211,-35.98613113
BRASIL,Complexo Macacos I,Eólica,João Câmara (RN),78.02,Operativo,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.41199132,-35.84833061
BRASIL,Aroeira. Jericó. Umbuzeiros e Aventura I,Eólica,Jandaíra. Touros (RN),124.3,Operativo,2018,CTG,Estatal,Beijing (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.41151004,-36.0832232
BRASIL,Complexo Morro dos Ventos,Eólica,João Câmara. Parazinho (RN),145.2,Operativo,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.37436111,-35.86825
BRASIL,Complexo EurEUA,Eólica,João Câmara (RN),60,Operativo,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.36511687,-35.86185285
BRASIL,Complexo Afonso Bezerra,Eólica,Macau. Afonso Bezerra (RN),159.6,En construcción,Indeterminado,Quadran,Privado,Béziers (Francia),https://setaengenharia.com/obras/detalhes/andamento/92/complexo-elico-afonso-bezerra,-5.361155,-36.472255
BRASIL,Complexo Campos dos Ventos,Eólica,João Câmara. São Miguel do Gostoso. Parazinho (RN),115,Operativo,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.35434917,-35.93354673
BRASIL,Baixa do Feijão,Eólica,Jandaíra (RN),120,Operativo,2016,CTG,Estatal,Beijing (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.342078,-36.039595
BRASIL,Jaú e Aventura,Eólica,Jandaíra (RN) / Touros (RN),124.2,Operativo,2018,CTG,Estatal,Beijing (China),https://www.ctgbr.com.br/portfolio-item/energia-eolica/,-5.33867728,-36.11292362
BRASIL,Asa Branca,Eólica,Parazinho. João Câmara (RN),160,Operativo,2014,ContourGlobal,Privado,Londres (Reino Unido),https://www.contourglobal.com/asset/asa-branca,-5.32906522,-35.99158905
BRASIL,Aventura II - V,Eólica,Touros e João Câmara (RN),105,En construcción,Indeterminado,EDP Renováveis,Privado,Madrid (España),https://afaplan.com/noticia?id=76&noticias=all,-5.32567041,-35.73408378
BRASIL,Complexo Renascença,Eólica,Parazinho (RN),150,Operativo,2014,Elera,Privado,Toronto (Canadá),https://www.elera.com/arquivo/novo/Relatorio%20Anual/Relatorio%20de%20SEUAtentabilidade%202019.pdf,-5.29529905,-35.89572144
BRASIL,Complexo São Benedito,Eólica,Touros (RN),56.7,Operativo,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.29366049,-35.78931672
BRASIL,Potiguar B,Eólica,Serra do Mel (RN),93.5,Operativo,2021,Voltalia Energia,Privado,Paris (Francia),https://canalenergia.com.br/noticias/53138167/mme-aprova-eolicas-e-solares-junto-ao-reidi-no-nordeste,-5.28818687,-37.12987212
BRASIL,Santa Clara,Eólica,Parazinho (RN),188.5,Operativo,2014,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.2431668,-35.89882636
BRASIL,Complexo Alex,Solar,Tabuleiro do Norte. Limoeiro do Norte (CE),278,En construcción,Indeterminado,Elera Renováveis,Privado,Rio de Janeiro (Brasil),https://canalenergia.com.br/noticias/53171785/reivax-fornecera-equipamentos-para-parque-solar-da-elera https://www.elera.com/arquivo/novo/Meio%20Ambiente/Complexo%20Solar%20ALEX%20-%20Programa%20de%20Gest%C3%A3o%20de%20Recursos%20Hidricos.pdf,-5.24290278,-38.00106283
BRASIL,Complexo Brisa Potiguar,Eólica,Parazinho. João Câmara e Touros (RN). Gravatá (PE),183.6,Operativo,2015,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-brisa-potiguar/,-5.23234863,-35.82660981
BRASIL,Complexo Eólico São Benedito,Eólica,São Miguel do Gostoso (RN),58.8,Operativo,2016,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-5.22620707,-35.78523117
BRASIL,Cumaru,Eólica,São Miguel do Gostoso. Pedra Grande (RN),206,En construcción,Indeterminado,Enel Green Power,Privado,Roma (Italia),https://www.enel.com.br/pt-ceara/Espalhe_Energia_Verde/parque-eolico-cumaru.html,-5.18127369,-35.78058945
BRASIL,Mangue Seco,Eólica,Gumaré (RN),78,Operativo,2011,Vinci Energia,Privado,São Paulo (Brasil),https://www.vincienergia.com.br/o-fundo/portfolio/,-5.17395459,-36.3023717
BRASIL,Complexo Bento Miguel,Eólica,São Bento do Norte (RN),132.3,Operativo,2019,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-bento-miguel/,-5.15606381,-35.99936836
BRASIL,Complexo Voltalia,Eólica,São Miguel do Gostoso e Touros (RN),108,Operativo,2017,Copel / Voltalia,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-voltalia/,-5.15203946,-35.6629881
BRASIL,Complexo Echo 3,Eólica,Serra do Mel (RN),101,Operativo,2020,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-3/,-5.13275004,-37.02206593
BRASIL,Ventos Serra do Mel I e II,Eólica,Serra do Mel (RN),291,Operativo,2019,Voltalia Energia,Privado,Paris (Francia),https://canalenergia.com.br/noticias/53120874/voltalia-da-largada-em-comissionamento-de-turbinas-nas-eolicas-serra-do-mel,-5.12714462,-37.03678143
BRASIL,Alegria,Eólica,Guamaré (RN),151.8,Operativo,2011,Multiner / Eólica Administração e Participações Ltda,Privado,São Paulo (Brasil),http://www.multiner.com.br/EUAina-eolica/,-5.12430556,-36.38330556
BRASIL,Miassaba 3,Eólica,Macau (RN),68.47,Operativo,2014,AES Brasil,Privado,São Paulo (Brasil),http://www.doisa.com/portfolio/parque-eolico-miassaba-iii https://www.canalenergia.com.br/noticias/53156526/aes-brasil-conclui-compra-de-eolicas-no-rn,-5.12202,-36.476592
BRASIL,Rei dos Ventos 3,Eólica,Galinhos (RN),60.1,Operativo,2014,AES Brasil,Privado,São Paulo (Brasil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.121215,-36.163266
BRASIL,Complexo Eólico São Bento,Eólica,Pedra Grande e São Bento do Norte (RN),94,Operativo,2015,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-sao-bento/,-5.11060381,-35.92790604
BRASIL,Complexo Cutia,Eólica,Pedra Grande. São Bento do Norte (RN),180.6,Operativo,2018,Copel,Privado,Curitiba (Brasil),https://www.copel.com/hpcweb/copel-geracao/complexo-eolico-cutia/,-5.10540384,-35.90172351
BRASIL,São Fernando,Eólica,São Bento do Norte (RN),256.4,Operativo,2020,Elecnor,Privado,Madrid (España),https://www.enerfin.es/parque-eolico-sao-fernando-1-en,-5.104682,-36.023721
BRASIL,Brasventos Eolo,Eólica,Galinhos (RN),58.5,Operativo,2014,AES Brasil,Privado,São Paulo (Brasil),https://www.forbes.com.br/negocios/2020/08/aes-tiete-faz-acordo-com-j-malucelli-para-comprar-parques-eolicos-no-rn-por-r-650-mi/,-5.10086936,-36.20204622
BRASIL,Complexo Echo 7,Eólica,Serra do Mel (RN),76,Operativo,2020,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-echo-7/,-5.09730598,-37.10533935
BRASIL,Complexo Echo 6,Eólica,Serra do Mel (RN),97,En construcción,Indeterminado,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/,-5.085554,-37.074243
BRASIL,Ventos Potiguares,Eólica,Pedra Grande e São Miguel do Gostoso (PB),170,Operativo,2020,Serveng,Privado,São Paulo (Brasil),http://www.gruposerveng.com.br/negocios/energia,-5.07267646,-35.888
BRASIL,Complexo Apodi,Solar,Quixeré (CE),162,Operativo,2018,Equinor / Scatec Solar,Privado,Stavanger (Noruega),https://www.equinor.com.br/pt/noticias/complexo-solar-apodi-entra-em-operacao-comercial.html,-5.044,-37.79717499
BRASIL,Complexo VamCruz,Eólica,Serra do Mel (RN),93,Operativo,2020,Chesf. Grupo Encalso Damha e Voltalia.,Mixto,Recife (Brasil),https://www.chesf.gov.br/_layouts/15/chesf_noticias_farm/noticia.aspx?idnoticia=92,-4.98766654,-36.92874962
BRASIL,Floresta,Solar,Areia Branca (RN),86,Operativo,2017,ENGIE,Privado,La Défense (Francia),https://www.engie.com.br/cases-de-transicao-energetica/conjunto-fotovoltaico-floresta-itau/,-4.96426606,-36.9105004
BRASIL,Aracati,Eólica,Aracati (CE),98.7,Operativo,2018,Alupar,Privado,São Paulo (Brasil),http://www.alupar.com.br/faq/eolicas/,-4.59210157,-37.7139473
Perú,Central Eólica Talara,Eólica,Piura,30,Operativo,2014,ENERGIA EOLICA S.A.,Privado,Londres (Reino Unido),https://www.osinergmin.gob.pe/seccion/centro_documental/electricidad/Documentos/PROYECTOS%20GFE/Acorde%C3%B3n/Generaci%C3%B3n/1.7.3.pdf,-4.570925,-81.199957
BRASIL,Complexo Bons Ventos,Eólica,Aracati (CE),50,Operativo,2008/2010,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.560508041,-37.76995674
BRASIL,Canoa Quebrada,Eólica,Aracati (CE),58.8,Operativo,2010,CPFL Renováveis,Privado,São Paulo (Brasil),https://www.cpflrenovaveis.com.br/show.aspx?idCanal=ulgA66j6KNaWCurcD1PPCA==,-4.46705037,-37.75771695
BRASIL,Complexo Eólico Fortim,Eólica,Fortim (CE),115.2,Operativo,2020,Brasil Ventos,Estatal,Rio de Janeiro (Brasil),http://www.brasilventos.com.br/BV/fortim.asp,-4.43298747,-37.81621938
Ecuador,Villonaco Ii Y Iii,Eólica,Loja,100,En construcción,2022,Consorcio Cobra Zero – E Villonaco (Spain),Privado,Madrid (España),https://www.pv-magazine.es/2020/12/09/empresas-espanolas-en-latam-solarpack-y-cobra-zero-e/,-4.043149,-79.237852
Ecuador,Central Eólica Villonaco,Eólica,Loja,16.5,Operativo,2018,GENSUR,Estatal,Loja (Ecuador),http://www.celec.gob.ec/gensur/index.php/cev/central-eolica-villonaco-en-cifras-2,-4.001403,-79.259942
BRASIL,Sol do Futuro,Solar,Aquiraz (CE),81,Operativo,2018,Atlas Renewables,Privado,Miami (US),https://www.atlasrenewableenergy.com/pt-br/proyectos/planta-solar-sol-do-futuro-ceara-brasil/,-3.987913,-38.394308
BRASIL,Complexo Bons Ventos,Eólica,Ubajara. Ibiapina (CE),86.1,Operativo,2018,Bons Ventos da Serra,Privado,Fortaleza (Brasil),https://www.eolicabvs.com.br/geradora-eolica-bons-ventos-da-serr-1,-3.93213177,-41.02664628
BRASIL,Complexo Ventos de Tianguá,Eólica,Tianguá (CE),141,Operativo,2016,Echoenergia,Privado,São Paulo (Brasil),https://www.echoenergia.com.br/en/nossos-ativos/complexo-eolico-tiangua/,-3.87952688,-41.15337075
BRASIL,Complexo Lavras,Solar,Caucaia (CE),152.4,En construcción,Indeterminado,Canadian Solar,Privado,Guelph (Canada),https://www.portalsolar.com.br/blog-solar/energia-solar/aneel-enquadra-EUAina-solar-controlada-pela-canadian-solar-como-producao-independente-no-ceara.html,-3.8006,-38.91820913
BRASIL,Complexo Taíba,Eólica,São Gonçalo do Amarante (CE),56.7,Operativo,2014,Ibitu Energia (Antiga Queiroz Galvão Energia (QGE),Privado,Rio de Janeiro (Brasil),http://engevis.com.br/redebasica.html,-3.54476008,-38.88874255
